order_id,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,order_priority
CA-2014-117436,,,,,,,,OFF-BI-10001815,,,Xerox 1917,
CA-2014-117443,,,,,,,,OFF-BI-10001819,,,Xerox 1918,
CA-2014-117457,,,,,,,,OFF-BI-10001820,,,Xerox 1919,
CA-2014-117485,,,,,,,,OFF-BI-10001833,,,Xerox 192,
CA-2014-117513,,,,,,,,OFF-BI-10001843,,,Xerox 1920,
CA-2014-117632,,,,,,,,OFF-BI-10001858,,,Xerox 1921,
CA-2014-117646,,,,,,,,OFF-BI-10001867,,,Xerox 1922,
CA-2014-117653,,,,,,,,OFF-BI-10001885,,,Xerox 1923,
CA-2014-117667,,,,,,,,OFF-BI-10001890,,,Xerox 1924,
CA-2014-117695,,,,,,,,OFF-BI-10001892,,,Xerox 1925,
CA-2014-117702,,,,,,,,OFF-BI-10001895,,,Xerox 1926,
CA-2014-117807,,,,,,,,OFF-BI-10001900,,,Xerox 1927,
CA-2014-117821,,,,,,,,OFF-BI-10001904,,,Xerox 1928,
CA-2014-117863,,,,,,,,OFF-BI-10001922,,,Xerox 1929,
CA-2014-117870,,,,,,,,OFF-BI-10001927,,,Xerox 193,
CA-2014-117926,,,,,,,,OFF-BI-10001967,,,Xerox 1930,
CA-2014-117933,,,,,,,,OFF-BI-10001973,,,Xerox 1931,
CA-2014-117947,,,,,,,,OFF-BI-10001982,,,Xerox 1932,
CA-2014-1180,,,,,,,,OFF-BI-10001984,,,Xerox 1933,
CA-2014-118003,,,,,,,,OFF-BI-10001987,,,Xerox 1934,
CA-2014-118017,,,,,,,,OFF-BI-10001989,,,Xerox 1935,
CA-2014-118122,,,,,,,,OFF-BI-10002003,,,Xerox 1936,
CA-2014-118136,,,,,,,,OFF-BI-10002005,,,Xerox 1937,
CA-2014-118199,,,,,,,,OFF-BI-10002012,,,Xerox 1938,
CA-2014-118213,,,,,,,,OFF-BI-10002026,,,Xerox 1939,
CA-2014-118346,,,,,,,,OFF-BI-10002040,,,Xerox 194,
CA-2014-118360,,,,,,,,OFF-BI-10002047,,,Xerox 1940,
CA-2014-118367,,,,,,,,OFF-BI-10002049,,,Xerox 1941,
CA-2014-118402,,,,,,,,OFF-BI-10002061,,,Xerox 1942,
CA-2014-118437,,,,,,,,OFF-BI-10002062,,,Xerox 1943,
CA-2014-118521,,,,,,,,OFF-BI-10002071,,,Xerox 1944,
CA-2014-118542,,,,,,,,OFF-BI-10002072,,,Xerox 1945,
CA-2014-118577,,,,,,,,OFF-BI-10002075,,,Xerox 1946,
CA-2014-118640,,,,,,,,OFF-BI-10002080,,,Xerox 1947,
CA-2014-118668,,,,,,,,OFF-BI-10002082,,,Xerox 1948,
CA-2014-118724,,,,,,,,OFF-BI-10002083,,,Xerox 1949,
CA-2014-118731,,,,,,,,OFF-BI-10002103,,,Xerox 195,
CA-2014-118773,,,,,,,,OFF-BI-10002126,,,Xerox 1950,
CA-2014-118857,,,,,,,,OFF-BI-10002128,,,Xerox 1951,
CA-2014-118864,,,,,,,,OFF-BI-10002133,,,Xerox 1952,
CA-2014-118885,,,,,,,,OFF-BI-10002160,,,Xerox 1953,
CA-2014-118892,,,,,,,,OFF-BI-10002172,,,Xerox 1954,
CA-2014-119004,,,,,,,,OFF-BI-10002190,,,Xerox 1955,
CA-2014-119011,,,,,,,,OFF-BI-10002193,,,Xerox 1956,
CA-2014-119193,,,,,,,,OFF-BI-10002194,,,Xerox 1957,
CA-2014-119284,,,,,,,,OFF-BI-10002215,,,Xerox 1958,
CA-2014-119305,,,,,,,,OFF-BI-10002222,,,Xerox 1959,
CA-2014-119389,,,,,,,,OFF-BI-10002225,,,Xerox 196,
CA-2014-119424,,,,,,,,OFF-BI-10002243,,,Xerox 1960,
CA-2014-119452,,,,,,,,OFF-BI-10002277,,,Xerox 1962,
CA-2014-119494,,,,,,,,OFF-BI-10002278,,,Xerox 1963,
CA-2014-119564,,,,,,,,OFF-BI-10002281,,,Xerox 1964,
CA-2014-119578,,,,,,,,OFF-BI-10002287,,,Xerox 1965,
CA-2014-119655,,,,,,,,OFF-BI-10002289,,,Xerox 1966,
CA-2014-119669,,,,,,,,OFF-BI-10002296,,,Xerox 1967,
CA-2014-119746,,,,,,,,OFF-BI-10002301,,,Xerox 1968,
CA-2014-119809,,,,,,,,OFF-BI-10002309,,,Xerox 1969,
CA-2014-119914,,,,,,,,OFF-BI-10002329,,,Xerox 197,
CA-2014-120019,,,,,,,,OFF-BI-10002335,,,Xerox 1970,
CA-2014-120061,,,,,,,,OFF-BI-10002353,,,Xerox 1971,
CA-2014-120138,,,,,,,,OFF-BI-10002354,,,Xerox 1972,
CA-2014-120222,,,,,,,,OFF-BI-10002364,,,Xerox 1973,
CA-2014-120327,,,,,,,,OFF-BI-10002386,,,Xerox 1974,
CA-2014-120376,,,,,,,,OFF-BI-10002393,,,Xerox 1975,
CA-2014-120404,,,,,,,,OFF-BI-10002412,,,Xerox 1976,
CA-2014-120614,,,,,,,,OFF-BI-10002414,,,Xerox 1977,
CA-2014-120705,,,,,,,,OFF-BI-10002424,,,Xerox 1978,
CA-2014-120719,,,,,,,,OFF-BI-10002429,,,Xerox 1979,
CA-2014-120761,,,,,,,,OFF-BI-10002432,,,Xerox 198,
CA-2014-120894,,,,,,,,OFF-BI-10002437,,,Xerox 1980,
CA-2014-120936,,,,,,,,OFF-BI-10002446,,,Xerox 1981,
CA-2014-120999,,,,,,,,OFF-BI-10002455,,,Xerox 1982,
CA-2014-121027,,,,,,,,OFF-BI-10002459,,,Xerox 1983,
CA-2014-121048,,,,,,,,OFF-BI-10002465,,,Xerox 1984,
CA-2014-121083,,,,,,,,OFF-BI-10002483,,,Xerox 1985,
CA-2014-121125,,,,,,,,OFF-BI-10002498,,,Xerox 1986,
CA-2014-121160,,,,,,,,OFF-BI-10002510,,,Xerox 1987,
CA-2014-121195,,,,,,,,OFF-BI-10002511,,,Xerox 1988,
CA-2014-121216,,,,,,,,OFF-BI-10002517,,,Xerox 1989,
CA-2014-121258,,,,,,,,OFF-BI-10002520,,,Xerox 199,
CA-2014-121293,,,,,,,,OFF-BI-10002523,,,Xerox 1990,
CA-2014-121300,,,,,,,,OFF-BI-10002524,,,Xerox 1991,
CA-2014-121314,,,,,,,,OFF-BI-10002533,,,Xerox 1992,
CA-2014-121398,,,,,,,,OFF-BI-10002557,,,Xerox 1993,
CA-2014-121412,,,,,,,,OFF-BI-10002558,,,Xerox 1994,
CA-2014-121419,,,,,,,,OFF-BI-10002562,,,Xerox 1995,
CA-2014-121468,,,,,,,,OFF-BI-10002570,,,Xerox 1996,
CA-2014-121489,,,,,,,,OFF-BI-10002571,,,Xerox 1997,
CA-2014-121503,,,,,,,,OFF-BI-10002594,,,Xerox 1998,
CA-2014-121538,,,,,,,,OFF-BI-10002607,,,Xerox 1999,
CA-2014-121559,,,,,,,,OFF-BI-10002609,,,Xerox 2,
CA-2014-121580,,,,,,,,OFF-BI-10002627,,,Xerox 20,
CA-2014-121615,,,,,,,,OFF-BI-10002628,,,Xerox 200,
CA-2014-121643,,,,,,,,OFF-BI-10002632,,,Xerox 2000,
CA-2014-121678,,,,,,,,OFF-BI-10002674,,,Xerox 201,
CA-2014-121706,,,,,,,,OFF-BI-10002681,,,Xerox 202,
CA-2014-121741,,,,,,,,OFF-BI-10002682,,,Xerox 203,
CA-2014-121790,,,,,,,,OFF-BI-10002684,,,Xerox 204,
CA-2014-121804,,,,,,,,OFF-BI-10002706,,,Xerox 205,
CA-2014-121818,,,,,,,,OFF-BI-10002708,,,Xerox 206,
CA-2014-121839,,,,,,,,OFF-BI-10002711,,,Xerox 207,
CA-2014-121853,,,,,,,,OFF-BI-10002712,,,Xerox 208,
CA-2014-121888,,,,,,,,OFF-BI-10002715,,,Xerox 209,
CA-2014-121909,,,,,,,,OFF-BI-10002718,,,Xerox 21,
CA-2014-122007,,,,,,,,OFF-BI-10002727,,,Xerox 210,
CA-2014-122028,,,,,,,,OFF-BI-10002734,,,Xerox 211,
CA-2014-122035,,,,,,,,OFF-BI-10002735,,,Xerox 212,
CA-2014-122056,,,,,,,,OFF-BI-10002738,,,Xerox 213,
CA-2014-122077,,,,,,,,OFF-BI-10002764,,,Xerox 214,
CA-2014-122105,,,,,,,,OFF-BI-10002775,,,Xerox 215,
CA-2014-122112,,,,,,,,OFF-BI-10002792,,,Xerox 216,
CA-2014-122154,,,,,,,,OFF-BI-10002794,,,Xerox 217,
CA-2014-122175,,,,,,,,OFF-BI-10002796,,,Xerox 218,
CA-2014-122196,,,,,,,,OFF-BI-10002799,,,Xerox 219,
CA-2014-122280,,,,,,,,OFF-BI-10002813,,,Xerox 22,
CA-2014-122308,,,,,,,,OFF-BI-10002824,,,Xerox 220,
CA-2014-122364,,,,,,,,OFF-BI-10002827,,,Xerox 221,
CA-2014-122490,,,,,,,,OFF-BI-10002841,,,Xerox 222,
CA-2014-122504,,,,,,,,OFF-BI-10002852,,,Xerox 223,
CA-2014-122539,,,,,,,,OFF-BI-10002853,,,Xerox 224,
CA-2014-122595,,,,,,,,OFF-BI-10002854,,,Xerox 225,
CA-2014-122644,,,,,,,,OFF-BI-10002859,,,Xerox 226,
CA-2014-122693,,,,,,,,OFF-BI-10002867,,,Xerox 227,
CA-2014-122700,,,,,,,,OFF-BI-10002881,,,Xerox 228,
CA-2014-122707,,,,,,,,OFF-BI-10002885,,,Xerox 229,
CA-2014-122735,,,,,,,,OFF-BI-10002894,,,Xerox 23,
CA-2014-122763,,,,,,,,OFF-BI-10002897,,,Xerox 230,
CA-2014-122770,,,,,,,,OFF-BI-10002907,,,Xerox 231,
CA-2014-122798,,,,,,,,OFF-BI-10002919,,,Xerox 232,
CA-2014-122945,,,,,,,,OFF-BI-10002931,,,Xerox 4200 Series Multiuse Premium Copy Paper (20Lb. And 84 Bright),
CA-2014-122987,,,,,,,,OFF-BI-10002935,,,Xerox Blank Computer Paper,
CA-2014-122994,,,,,,,,OFF-BI-10002937,,,"Xerox Cards & Envelopes, 8.5 X 11",
CA-2014-123001,,,,,,,,OFF-BI-10002949,,,"Xerox Cards & Envelopes, Multicolor",
CA-2014-123022,,,,,,,,OFF-BI-10002954,,,"Xerox Cards & Envelopes, Premium",
CA-2014-123029,,,,,,,,OFF-BI-10002975,,,"Xerox Cards & Envelopes, Recycled",
CA-2014-123036,,,,,,,,OFF-BI-10002976,,,"Xerox Color Copier Paper, 11"" X 17"", Ream",
CA-2014-123043,,,,,,,,OFF-BI-10002977,,,"Xerox Computer Printout Paper, 8.5 X 11",
CA-2014-123071,,,,,,,,OFF-BI-10002982,,,"Xerox Computer Printout Paper, Multicolor",
CA-2014-123085,,,,,,,,OFF-BI-10002986,,,"Xerox Computer Printout Paper, Premium",
CA-2014-123134,,,,,,,,OFF-BI-10002990,,,"Xerox Computer Printout Paper, Recycled",
CA-2014-123239,,,,,,,,OFF-BI-10003007,,,"Xerox Memo Slips, 8.5 X 11",
CA-2014-123246,,,,,,,,OFF-BI-10003009,,,"Xerox Memo Slips, Multicolor",
CA-2014-123351,,,,,,,,OFF-BI-10003012,,,"Xerox Memo Slips, Premium",
CA-2014-123372,,,,,,,,OFF-BI-10003018,,,"Xerox Memo Slips, Recycled",
CA-2014-123491,,,,,,,,OFF-BI-10003022,,,"Xerox Message Books, 8.5 X 11",
CA-2014-123624,,,,,,,,OFF-BI-10003025,,,"Xerox Message Books, Multicolor",
CA-2014-123638,,,,,,,,OFF-BI-10003031,,,"Xerox Message Books, Premium",
CA-2014-123659,,,,,,,,OFF-BI-10003058,,,"Xerox Message Books, Recycled",
CA-2014-123687,,,,,,,,OFF-BI-10003064,,,"Xerox Note Cards, 8.5 X 11",
CA-2014-123701,,,,,,,,OFF-BI-10003068,,,"Xerox Note Cards, Multicolor",
CA-2014-123778,,,,,,,,OFF-BI-10003090,,,"Xerox Note Cards, Premium",
CA-2014-123967,,,,,,,,OFF-BI-10003091,,,"Xerox Note Cards, Recycled",
CA-2014-123981,,,,,,,,OFF-BI-10003094,,,"Xerox Parchment Paper, 8.5 X 11",
CA-2014-124086,,,,,,,,OFF-BI-10003098,,,"Xerox Parchment Paper, Multicolor",
CA-2014-124114,,,,,,,,OFF-BI-10003112,,,"Xerox Parchment Paper, Premium",
CA-2014-124191,,,,,,,,OFF-BI-10003114,,,"Xerox Parchment Paper, Recycled",
CA-2014-124205,,,,,,,,OFF-BI-10003124,,,Xerox Workcentre 6505Dn Laser Multifunction Printer,
CA-2014-124261,,,,,,,,OFF-BI-10003132,,,Xiaomi Mi3,
CA-2014-124296,,,,,,,,OFF-BI-10003142,,,"Xtralife Clearvue Slant-D Ring Binder, White, 3""",
CA-2014-124401,,,,,,,,OFF-BI-10003152,,,Xtralife Clearvue Slant-D Ring Binders By Cardinal,
CA-2014-124436,,,,,,,,OFF-BI-10003159,,,Zebra Gk420T Direct Thermal/Thermal Transfer Printer,
CA-2014-124576,,,,,,,,OFF-BI-10003162,,,Zebra Gx420T Direct Thermal/Thermal Transfer Printer,
CA-2014-124597,,,,,,,,OFF-BI-10003166,,,Zebra Zazzle Fluorescent Highlighters,
CA-2014-124674,,,,,,,,OFF-BI-10003181,,,Zebra Zm400 Thermal Label Printer,
CA-2014-124716,,,,,,,,OFF-BI-10003184,,,Zipper Ring Binder Pockets,
CA-2014-124744,,,,,,,,OFF-BI-10003188,,,,
CA-2014-124765,,,,,,,,OFF-BI-10003196,,,,
CA-2014-124828,,,,,,,,OFF-BI-10003240,,,,
CA-2014-124898,,,,,,,,OFF-BI-10003253,,,,
CA-2014-124940,,,,,,,,OFF-BI-10003265,,,,
CA-2014-125101,,,,,,,,OFF-BI-10003274,,,,
CA-2014-125115,,,,,,,,OFF-BI-10003277,,,,
CA-2014-125199,,,,,,,,OFF-BI-10003281,,,,
CA-2014-125269,,,,,,,,OFF-BI-10003291,,,,
CA-2014-125290,,,,,,,,OFF-BI-10003305,,,,
CA-2014-125367,,,,,,,,OFF-BI-10003309,,,,
CA-2014-125381,,,,,,,,OFF-BI-10003314,,,,
CA-2014-125388,,,,,,,,OFF-BI-10003320,,,,
CA-2014-125451,,,,,,,,OFF-BI-10003323,,,,
CA-2014-125472,,,,,,,,OFF-BI-10003324,,,,
CA-2014-125640,,,,,,,,OFF-BI-10003340,,,,
CA-2014-125745,,,,,,,,OFF-BI-10003342,,,,
CA-2014-125752,,,,,,,,OFF-BI-10003350,,,,
CA-2014-125878,,,,,,,,OFF-BI-10003355,,,,
CA-2014-125913,,,,,,,,OFF-BI-10003364,,,,
CA-2014-125990,,,,,,,,OFF-BI-10003367,,,,
CA-2014-126046,,,,,,,,OFF-BI-10003372,,,,
CA-2014-126067,,,,,,,,OFF-BI-10003373,,,,
CA-2014-126074,,,,,,,,OFF-BI-10003392,,,,
CA-2014-126123,,,,,,,,OFF-BI-10003397,,,,
CA-2014-126144,,,,,,,,OFF-BI-10003400,,,,
CA-2014-126221,,,,,,,,OFF-BI-10003417,,,,
CA-2014-126242,,,,,,,,OFF-BI-10003429,,,,
CA-2014-126354,,,,,,,,OFF-BI-10003440,,,,
CA-2014-126382,,,,,,,,OFF-BI-10003452,,,,
CA-2014-126396,,,,,,,,OFF-BI-10003460,,,,
CA-2014-126438,,,,,,,,OFF-BI-10003468,,,,
CA-2014-126536,,,,,,,,OFF-BI-10003472,,,,
CA-2014-126550,,,,,,,,OFF-BI-10003475,,,,
CA-2014-126634,,,,,,,,OFF-BI-10003476,,,,
CA-2014-126662,,,,,,,,OFF-BI-10003503,,,,
CA-2014-126676,,,,,,,,OFF-BI-10003519,,,,
CA-2014-126718,,,,,,,,OFF-BI-10003527,,,,
CA-2014-126774,,,,,,,,OFF-BI-10003529,,,,
CA-2014-126788,,,,,,,,OFF-BI-10003579,,,,
CA-2014-126865,,,,,,,,OFF-BI-10003582,,,,
CA-2014-126914,,,,,,,,OFF-BI-10003585,,,,
CA-2014-126928,,,,,,,,OFF-BI-10003588,,,,
CA-2014-126956,,,,,,,,OFF-BI-10003616,,,,
CA-2014-127026,,,,,,,,OFF-BI-10003633,,,,
CA-2014-127096,,,,,,,,OFF-BI-10003638,,,,
CA-2014-127117,,,,,,,,OFF-BI-10003642,,,,
CA-2014-127180,,,,,,,,OFF-BI-10003646,,,,
CA-2014-127264,,,,,,,,OFF-BI-10003650,,,,
CA-2014-127285,,,,,,,,OFF-BI-10003653,,,,
CA-2014-127306,,,,,,,,OFF-BI-10003655,,,,
CA-2014-127313,,,,,,,,OFF-BI-10003656,,,,
CA-2014-127397,,,,,,,,OFF-BI-10003669,,,,
CA-2014-127432,,,,,,,,OFF-BI-10003676,,,,
CA-2014-127460,,,,,,,,OFF-BI-10003684,,,,
CA-2014-127474,,,,,,,,OFF-BI-10003694,,,,
CA-2014-127516,,,,,,,,OFF-BI-10003702,,,,
CA-2014-127621,,,,,,,,OFF-BI-10003705,,,,
CA-2014-127656,,,,,,,,OFF-BI-10003707,,,,
CA-2014-127705,,,,,,,,OFF-BI-10003708,,,,
CA-2014-127712,,,,,,,,OFF-BI-10003709,,,,
CA-2014-127726,,,,,,,,OFF-BI-10003712,,,,
CA-2014-127782,,,,,,,,OFF-BI-10003713,,,,
CA-2014-127803,,,,,,,,OFF-BI-10003718,,,,
CA-2014-127922,,,,,,,,OFF-BI-10003719,,,,
CA-2014-127929,,,,,,,,OFF-BI-10003724,,,,
CA-2014-128041,,,,,,,,OFF-BI-10003725,,,,
CA-2014-128076,,,,,,,,OFF-BI-10003727,,,,
CA-2014-128160,,,,,,,,OFF-BI-10003763,,,,
CA-2014-128265,,,,,,,,OFF-BI-10003768,,,,
CA-2014-128300,,,,,,,,OFF-BI-10003774,,,,
CA-2014-128328,,,,,,,,OFF-BI-10003779,,,,
CA-2014-128335,,,,,,,,OFF-BI-10003784,,,,
CA-2014-128363,,,,,,,,OFF-BI-10003806,,,,
CA-2014-128370,,,,,,,,OFF-BI-10003856,,,,
CA-2014-128426,,,,,,,,OFF-BI-10003870,,,,
CA-2014-128475,,,,,,,,OFF-BI-10003874,,,,
CA-2014-128629,,,,,,,,OFF-BI-10003876,,,,
CA-2014-128699,,,,,,,,OFF-BI-10003879,,,,
CA-2014-128734,,,,,,,,OFF-BI-10003883,,,,
CA-2014-128755,,,,,,,,OFF-BI-10003899,,,,
CA-2014-128769,,,,,,,,OFF-BI-10003903,,,,
CA-2014-128783,,,,,,,,OFF-BI-10003910,,,,
CA-2014-128853,,,,,,,,OFF-BI-10003917,,,,
CA-2014-128944,,,,,,,,OFF-BI-10003919,,,,
CA-2014-128965,,,,,,,,OFF-BI-10003925,,,,
CA-2014-129000,,,,,,,,OFF-BI-10003934,,,,
CA-2014-129021,,,,,,,,OFF-BI-10003951,,,,
CA-2014-129028,,,,,,,,OFF-BI-10003952,,,,
CA-2014-129294,,,,,,,,OFF-BI-10003963,,,,
CA-2014-129357,,,,,,,,OFF-BI-10003975,,,,
CA-2014-129378,,,,,,,,OFF-BI-10003981,,,,
CA-2014-129462,,,,,,,,OFF-BI-10003982,,,,
CA-2014-129490,,,,,,,,OFF-BI-10003984,,,,
CA-2014-129567,,,,,,,,OFF-BI-10003985,,,,
CA-2014-129581,,,,,,,,OFF-BI-10003999,,,,
CA-2014-129707,,,,,,,,OFF-BI-10004001,,,,
CA-2014-129805,,,,,,,,OFF-BI-10004002,,,,
CA-2014-129833,,,,,,,,OFF-BI-10004007,,,,
CA-2014-129910,,,,,,,,OFF-BI-10004022,,,,
CA-2014-130036,,,,,,,,OFF-BI-10004028,,,,
CA-2014-130043,,,,,,,,OFF-BI-10004040,,,,
CA-2014-130106,,,,,,,,OFF-BI-10004042,,,,
CA-2014-130141,,,,,,,,OFF-BI-10004053,,,,
CA-2014-130148,,,,,,,,OFF-BI-10004054,,,,
CA-2014-130211,,,,,,,,OFF-BI-10004078,,,,
CA-2014-130302,,,,,,,,OFF-BI-10004080,,,,
CA-2014-130309,,,,,,,,OFF-BI-10004094,,,,
CA-2014-130351,,,,,,,,OFF-BI-10004098,,,,
CA-2014-130386,,,,,,,,OFF-BI-10004099,,,,
CA-2014-130505,,,,,,,,OFF-BI-10004105,,,,
CA-2014-130526,,,,,,,,OFF-BI-10004120,,,,
CA-2014-130631,,,,,,,,OFF-BI-10004121,,,,
CA-2014-130715,,,,,,,,OFF-BI-10004139,,,,
CA-2014-130764,,,,,,,,OFF-BI-10004140,,,,
CA-2014-130771,,,,,,,,OFF-BI-10004141,,,,
CA-2014-130834,,,,,,,,OFF-BI-10004142,,,,
CA-2014-130841,,,,,,,,OFF-BI-10004145,,,,
CA-2014-130904,,,,,,,,OFF-BI-10004146,,,,
CA-2014-130967,,,,,,,,OFF-BI-10004148,,,,
CA-2014-131016,,,,,,,,OFF-BI-10004177,,,,
CA-2014-131037,,,,,,,,OFF-BI-10004179,,,,
CA-2014-131156,,,,,,,,OFF-BI-10004181,,,,
CA-2014-131212,,,,,,,,OFF-BI-10004182,,,,
CA-2014-131233,,,,,,,,OFF-BI-10004185,,,,
CA-2014-131254,,,,,,,,OFF-BI-10004187,,,,
CA-2014-131282,,,,,,,,OFF-BI-10004193,,,,
CA-2014-131303,,,,,,,,OFF-BI-10004195,,,,
CA-2014-131366,,,,,,,,OFF-BI-10004200,,,,
CA-2014-131492,,,,,,,,OFF-BI-10004209,,,,
CA-2014-131618,,,,,,,,OFF-BI-10004220,,,,
CA-2014-131625,,,,,,,,OFF-BI-10004224,,,,
CA-2014-131632,,,,,,,,OFF-BI-10004227,,,,
CA-2014-131653,,,,,,,,OFF-BI-10004230,,,,
CA-2014-131695,,,,,,,,OFF-BI-10004233,,,,
CA-2014-131807,,,,,,,,OFF-BI-10004236,,,,
CA-2014-131828,,,,,,,,OFF-BI-10004240,,,,
CA-2014-131954,,,,,,,,OFF-BI-10004250,,,,
CA-2014-132122,,,,,,,,OFF-BI-10004251,,,,
CA-2014-132178,,,,,,,,OFF-BI-10004275,,,,
CA-2014-132185,,,,,,,,OFF-BI-10004305,,,,
CA-2014-132199,,,,,,,,OFF-BI-10004308,,,,
CA-2014-132213,,,,,,,,OFF-BI-10004318,,,,
CA-2014-132234,,,,,,,,OFF-BI-10004328,,,,
CA-2014-132262,,,,,,,,OFF-BI-10004330,,,,
CA-2014-132290,,,,,,,,OFF-BI-10004334,,,,
CA-2014-132339,,,,,,,,OFF-BI-10004352,,,,
CA-2014-132346,,,,,,,,OFF-BI-10004361,,,,
CA-2014-132353,,,,,,,,OFF-BI-10004364,,,,
CA-2014-132430,,,,,,,,OFF-BI-10004369,,,,
CA-2014-132437,,,,,,,,OFF-BI-10004376,,,,
CA-2014-132521,,,,,,,,OFF-BI-10004388,,,,
CA-2014-132584,,,,,,,,OFF-BI-10004390,,,,
CA-2014-132619,,,,,,,,OFF-BI-10004410,,,,
CA-2014-132647,,,,,,,,OFF-BI-10004428,,,,
CA-2014-132682,,,,,,,,OFF-BI-10004436,,,,
CA-2014-132738,,,,,,,,OFF-BI-10004440,,,,
CA-2014-132934,,,,,,,,OFF-BI-10004442,,,,
CA-2014-132955,,,,,,,,OFF-BI-10004446,,,,
CA-2014-132976,,,,,,,,OFF-BI-10004448,,,,
CA-2014-133004,,,,,,,,OFF-BI-10004454,,,,
CA-2014-133046,,,,,,,,OFF-BI-10004465,,,,
CA-2014-133067,,,,,,,,OFF-BI-10004470,,,,
CA-2014-133074,,,,,,,,OFF-BI-10004483,,,,
CA-2014-133095,,,,,,,,OFF-BI-10004486,,,,
CA-2014-133102,,,,,,,,OFF-BI-10004491,,,,
CA-2014-133207,,,,,,,,OFF-BI-10004492,,,,
CA-2014-133235,,,,,,,,OFF-BI-10004506,,,,
CA-2014-133249,,,,,,,,OFF-BI-10004510,,,,
CA-2014-133256,,,,,,,,OFF-BI-10004519,,,,
CA-2014-133263,,,,,,,,OFF-BI-10004528,,,,
CA-2014-133333,,,,,,,,OFF-BI-10004534,,,,
CA-2014-133431,,,,,,,,OFF-BI-10004541,,,,
CA-2014-133487,,,,,,,,OFF-BI-10004553,,,,
CA-2014-133501,,,,,,,,OFF-BI-10004554,,,,
CA-2014-133620,,,,,,,,OFF-BI-10004562,,,,
CA-2014-133641,,,,,,,,OFF-BI-10004581,,,,
CA-2014-133648,,,,,,,,OFF-BI-10004584,,,,
CA-2014-133718,,,,,,,,OFF-BI-10004589,,,,
CA-2014-133823,,,,,,,,OFF-BI-10004593,,,,
CA-2014-133865,,,,,,,,OFF-BI-10004597,,,,
CA-2014-133928,,,,,,,,OFF-BI-10004600,,,,
CA-2014-134096,,,,,,,,OFF-BI-10004624,,,,
CA-2014-134152,,,,,,,,OFF-BI-10004628,,,,
CA-2014-134173,,,,,,,,OFF-BI-10004632,,,,
CA-2014-134194,,,,,,,,OFF-BI-10004644,,,,
CA-2014-134285,,,,,,,,OFF-BI-10004651,,,,
CA-2014-134306,,,,,,,,OFF-BI-10004654,,,,
CA-2014-134404,,,,,,,,OFF-BI-10004656,,,,
CA-2014-134418,,,,,,,,OFF-BI-10004666,,,,
CA-2014-134439,,,,,,,,OFF-BI-10004685,,,,
CA-2014-134495,,,,,,,,OFF-BI-10004700,,,,
CA-2014-134565,,,,,,,,OFF-BI-10004712,,,,
CA-2014-134607,,,,,,,,OFF-BI-10004716,,,,
CA-2014-134635,,,,,,,,OFF-BI-10004722,,,,
CA-2014-134649,,,,,,,,OFF-BI-10004728,,,,
CA-2014-134796,,,,,,,,OFF-BI-10004738,,,,
CA-2014-134810,,,,,,,,OFF-BI-10004741,,,,
CA-2014-134838,,,,,,,,OFF-BI-10004769,,,,
CA-2014-134845,,,,,,,,OFF-BI-10004781,,,,
CA-2014-134880,,,,,,,,OFF-BI-10004795,,,,
CA-2014-134915,,,,,,,,OFF-BI-10004801,,,,
CA-2014-134978,,,,,,,,OFF-BI-10004809,,,,
CA-2014-135034,,,,,,,,OFF-BI-10004817,,,,
CA-2014-135069,,,,,,,,OFF-BI-10004826,,,,
CA-2014-135076,,,,,,,,OFF-BI-10004828,,,,
CA-2014-135111,,,,,,,,OFF-BI-10004830,,,,
CA-2014-135167,,,,,,,,OFF-BI-10004861,,,,
CA-2014-135279,,,,,,,,OFF-BI-10004868,,,,
CA-2014-135307,,,,,,,,OFF-BI-10004869,,,,
CA-2014-135377,,,,,,,,OFF-BI-10004876,,,,
CA-2014-135419,,,,,,,,OFF-BI-10004903,,,,
CA-2014-135587,,,,,,,,OFF-BI-10004908,,,,
CA-2014-135650,,,,,,,,OFF-BI-10004924,,,,
CA-2014-135692,,,,,,,,OFF-BI-10004965,,,,
CA-2014-135783,,,,,,,,OFF-BI-10004967,,,,
CA-2014-135860,,,,,,,,OFF-BI-10004969,,,,
CA-2014-135909,,,,,,,,OFF-BI-10004970,,,,
CA-2014-135937,,,,,,,,OFF-BI-10004980,,,,
CA-2014-136000,,,,,,,,OFF-BI-10004986,,,,
CA-2014-136007,,,,,,,,OFF-BI-10004995,,,,
CA-2014-136063,,,,,,,,OFF-BIC-10000041,,,,
CA-2014-136238,,,,,,,,OFF-BIC-10000582,,,,
CA-2014-136308,,,,,,,,OFF-BIC-10000718,,,,
CA-2014-136350,,,,,,,,OFF-BIC-10001211,,,,
CA-2014-136364,,,,,,,,OFF-BIC-10001458,,,,
CA-2014-136448,,,,,,,,OFF-BIC-10001510,,,,
CA-2014-136497,,,,,,,,OFF-BIC-10001632,,,,
CA-2014-136511,,,,,,,,OFF-BIC-10001682,,,,
CA-2014-136539,,,,,,,,OFF-BIC-10001739,,,,
CA-2014-136609,,,,,,,,OFF-BIC-10001823,,,,
CA-2014-136623,,,,,,,,OFF-BIC-10002270,,,,
CA-2014-136651,,,,,,,,OFF-BIC-10002403,,,,
CA-2014-136672,,,,,,,,OFF-BIC-10002440,,,,
